market_hash_name,currency,min_price,max_price,mean_price,median_price,quantity_sold,source
Sticker | Perfecto (Gold) | Antwerp 2022,USD,2.7,23.11,6.64,4.37,8,skinport
Sticker | Perfecto (Gold) | Berlin 2019,USD,30.45,36.37,31.93,30.45,4,skinport
Sticker | Perfecto (Gold) | Copenhagen 2024,USD,6.36,6.7,6.54,6.54,2,skinport
Sticker | Perfecto (Gold) | Paris 2023,USD,2.69,5.86,3.92,3.47,14,skinport
Sticker | Perfecto (Gold) | Rio 2022,USD,4.41,4.41,4.41,4.41,1,skinport
Sticker | Perfecto (Gold) | Shanghai 2024,USD,3.57,5.7,4.64,4.64,2,skinport
Sticker | Perfecto (Gold) | Stockholm 2021,USD,2.51,13.11,4.6,4.67,48,skinport
Sticker | Perfecto (Holo) | Antwerp 2022,USD,1.07,11.37,5.0,2.75,15,skinport
Sticker | Perfecto (Holo) | Copenhagen 2024,USD,5.68,12.76,8.93,8.36,3,skinport
Sticker | Perfecto (Holo) | Paris 2023,USD,1.67,1.67,1.67,1.67,2,skinport
Sticker | Perfecto (Holo) | Rio 2022,USD,1.4,5.77,2.85,2.11,4,skinport
Sticker | Perfecto (Holo) | Shanghai 2024,USD,0.53,2.57,1.71,1.75,13,skinport
Sticker | Perfecto (Holo) | Stockholm 2021,USD,0.33,3.11,1.38,1.4,247,skinport
Sticker | Perfecto | Paris 2023,USD,0.02,4.1,0.04,0.02,573,skinport
Sticker | Perfecto | Rio 2022,USD,0.02,3.65,0.56,0.07,35,skinport
Sticker | Perfecto | Shanghai 2024,USD,0.02,5.17,0.13,0.04,192,skinport
Sticker | Perfecto | Stockholm 2021,USD,0.02,0.18,0.04,0.04,3221,skinport
Sticker | Perfect World (Glitter) | Shanghai 2024,USD,0.56,10.24,3.33,1.16,119,skinport
Sticker | Perfect World (Gold) | Shanghai 2024,USD,9.4,32.68,19.9,19.09,13,skinport
Sticker | Perfect World (Holo) | Shanghai 2024,USD,7.45,30.52,22.04,25.85,102,skinport
Sticker | Perfect World | Shanghai 2024,USD,0.02,4.07,0.08,0.04,2651,skinport
Sticker | Perry,USD,0.74,10.9,6.71,8.32,9,skinport
Sticker | Perry (Holo),USD,6.69,11.58,8.17,6.91,14,skinport
Sticker | PGL | Antwerp 2022,USD,0.02,0.18,0.04,0.04,1749,skinport
Sticker | PGL | Copenhagen 2024,USD,0.02,0.16,0.02,0.02,11044,skinport
Sticker | PGL (Foil) | Stockholm 2021,USD,1.2,19.43,3.64,2.58,40,skinport
Sticker | PGL (Glitter) | Antwerp 2022,USD,1.01,6.43,2.01,1.33,137,skinport
Sticker | PGL (Glitter) | Copenhagen 2024,USD,0.05,4.87,2.69,3.06,730,skinport
Sticker | PGL (Gold) | Antwerp 2022,USD,1.57,28.73,5.81,5.53,43,skinport
Sticker | PGL (Gold) | Copenhagen 2024,USD,1.48,3.29,2.04,1.74,11,skinport
Sticker | PGL (Gold) | Stockholm 2021,USD,3.24,24.99,9.76,4.47,29,skinport
Sticker | PGL (Holo) | Antwerp 2022,USD,2.82,281.15,58.88,7.04,111,skinport
Sticker | PGL (Holo) | Copenhagen 2024,USD,1.96,8.52,5.28,5.87,131,skinport
Sticker | PGL (Holo) | Krakow 2017,USD,9.26,15.28,12.19,13.71,10,skinport
Sticker | PGL (Holo) | Stockholm 2021,USD,2.08,13.59,4.12,2.92,105,skinport
Sticker | PGL | Krakow 2017,USD,1.61,18.49,7.23,8.78,52,skinport
Sticker | PGL | Stockholm 2021,USD,0.07,7.94,1.54,0.07,13,skinport
Sticker | Phoenix Balaclava Co. (Holo),USD,1.27,10.26,2.65,1.74,31,skinport
Sticker | Phoenix (Foil),USD,3.29,4.45,4.0,4.14,17,skinport
Sticker | Phoenix Reborn,USD,0.29,9.21,3.26,1.7,36,skinport
Sticker | Phoenix Reborn (Foil),USD,3.57,5.86,4.45,4.32,11,skinport
Sticker | phzy | Austin 2025,USD,0.12,4.12,2.12,2.12,2,skinport
Sticker | phzy (Foil) | Austin 2025,USD,3.07,3.07,3.07,3.07,1,skinport
Sticker | phzy (Glitter) | Shanghai 2024,USD,0.11,2.05,0.96,1.11,62,skinport
Sticker | phzy (Gold) | Shanghai 2024,USD,3.98,3.98,3.98,3.98,1,skinport
Sticker | phzy (Holo) | Austin 2025,USD,2.42,2.42,2.42,2.42,1,skinport
Sticker | phzy (Holo) | Shanghai 2024,USD,0.83,2.34,1.69,1.87,13,skinport
Sticker | phzy | Shanghai 2024,USD,0.04,1.35,0.14,0.18,124,skinport
Sticker | Piece Of Cake,USD,1.03,17.18,4.31,1.42,9,skinport
Sticker | Pigeon Master,USD,0.94,11.35,1.84,1.63,36,skinport
Sticker | Pimp | Atlanta 2017,USD,21.81,21.81,21.81,21.81,1,skinport
Sticker | Pimp | Cluj-Napoca 2015,USD,103.31,103.31,103.31,103.31,1,skinport
Sticker | Pimp (Foil) | Atlanta 2017,USD,174.11,174.11,174.11,174.11,1,skinport
Sticker | Pimp (Foil) | Cluj-Napoca 2015,USD,159.7,159.7,159.7,159.7,1,skinport
Sticker | Pink Jaggyfish,USD,1.51,17.07,9.4,4.4,60,skinport
Sticker | piriajr | Austin 2025,USD,0.04,0.18,0.07,0.04,23,skinport
Sticker | piriajr (Foil) | Austin 2025,USD,0.35,4.06,1.65,0.35,5,skinport
Sticker | piriajr (Holo) | Austin 2025,USD,0.72,5.87,2.98,2.37,3,skinport
Sticker | pita | Cologne 2016,USD,14.07,14.07,14.07,14.07,1,skinport
Sticker | pita (Foil) | Cologne 2016,USD,135.07,135.07,135.07,135.07,1,skinport
Sticker | Pixel Avenger,USD,0.09,5.06,0.39,0.42,208,skinport
Sticker | Pixiu,USD,0.39,8.01,4.21,4.33,26,skinport
Sticker | Pixiu (Foil),USD,2.7,21.33,9.09,10.85,26,skinport
Sticker | Planetkey Dynamics | DreamHack 2014,USD,126.97,141.95,134.47,134.47,2,skinport
Sticker | Please Return To,USD,0.04,3.86,0.41,0.04,282,skinport
Sticker | Plopski | Antwerp 2022,USD,0.02,0.88,0.05,0.02,90,skinport
Sticker | Plopski | Austin 2025,USD,0.04,0.07,0.04,0.04,29,skinport
Sticker | Plopski (Foil) | Austin 2025,USD,0.35,4.06,1.88,1.23,3,skinport
Sticker | Plopski (Glitter) | Antwerp 2022,USD,0.16,4.51,2.87,3.91,17,skinport
Sticker | Plopski (Gold) | Antwerp 2022,USD,1.82,13.12,6.02,3.04,11,skinport
Sticker | Plopski (Gold) | Stockholm 2021,USD,2.66,12.17,5.19,2.69,23,skinport
Sticker | Plopski (Holo) | Antwerp 2022,USD,1.07,8.03,3.6,2.05,8,skinport
Sticker | Plopski (Holo) | Austin 2025,USD,0.46,1.98,0.99,0.74,4,skinport
Sticker | Plopski (Holo) | Stockholm 2021,USD,0.31,5.32,1.16,1.43,61,skinport
Sticker | Plopski | Stockholm 2021,USD,0.02,1.23,0.23,0.04,248,skinport
Sticker | Pocket BBQ,USD,1.03,6.84,2.91,3.06,47,skinport
Sticker | Poorly Drawn Ava,USD,0.19,10.63,4.65,3.66,51,skinport
Sticker | Poorly Drawn Ava (Holo),USD,1.13,3.27,2.57,2.93,26,skinport
Sticker | Poorly Drawn Balkan,USD,0.19,9.7,1.51,0.86,28,skinport
Sticker | Poorly Drawn Balkan (Holo),USD,1.67,5.44,2.8,2.04,4,skinport
Sticker | Poorly Drawn Bloody Darryl,USD,0.23,9.33,3.95,1.35,29,skinport
Sticker | Poorly Drawn Bloody Darryl (Holo),USD,1.24,3.33,2.45,2.63,4,skinport
Sticker | Poorly Drawn Chicken,USD,0.67,9.46,2.14,1.15,29,skinport
Sticker | Poorly Drawn Chicken (Holo),USD,5.34,8.93,6.32,5.35,6,skinport
Sticker | Poorly Drawn FBI,USD,0.26,10.26,3.0,0.68,29,skinport
Sticker | Poorly Drawn FBI (Holo),USD,1.17,10.63,3.03,1.92,21,skinport
Sticker | Poorly Drawn IDF,USD,0.86,9.72,3.94,3.98,27,skinport
Sticker | Poorly Drawn IDF (Holo),USD,0.95,4.69,2.65,2.09,8,skinport
Sticker | Poorly Drawn Leet Crew,USD,0.26,10.84,5.98,8.66,24,skinport
Sticker | Poorly Drawn Leet Crew (Holo),USD,0.99,5.44,2.38,1.7,16,skinport
Sticker | Poorly Drawn Number K,USD,0.36,10.57,2.21,1.3,39,skinport
Sticker | Poorly Drawn Number K (Holo),USD,1.81,7.04,3.33,3.49,25,skinport
Sticker | Poorly Drawn SAS,USD,0.87,9.8,3.13,1.42,17,skinport
Sticker | Poorly Drawn SAS (Holo),USD,2.35,9.02,5.02,5.23,23,skinport
Sticker | Poorly Drawn Terrorist,USD,1.16,3.39,1.54,1.17,16,skinport
Sticker | Poorly Drawn Terrorist (Holo),USD,5.74,6.92,6.34,6.65,7,skinport
Sticker | Pop Pup,USD,0.04,1.47,0.18,0.09,74,skinport
Sticker | POTS,USD,0.06,0.68,0.26,0.07,10,skinport
Sticker | PR | Budapest 2025,USD,0.02,0.07,0.04,0.04,16,skinport
Sticker | PR (Embroidered) | Budapest 2025,USD,0.06,0.06,0.06,0.06,1,skinport
Sticker | Press Start,USD,0.04,4.89,0.4,0.14,147,skinport
Sticker | PR (Holo) | Budapest 2025,USD,1.97,2.23,2.12,2.16,3,skinport
Sticker | Primaris Keychain,USD,0.22,6.27,1.31,0.63,44,skinport
Sticker | Professor_Chaos | MLG Columbus 2016,USD,17.99,21.44,20.11,20.9,3,skinport
Sticker | pronax | Atlanta 2017,USD,13.17,15.26,14.21,14.21,2,skinport
Sticker | pronax | Cluj-Napoca 2015,USD,4.47,4.56,4.52,4.52,2,skinport
Sticker | pronax | Cologne 2015,USD,1.76,16.05,3.36,2.41,71,skinport
Sticker | pronax (Foil) | Atlanta 2017,USD,102.42,102.42,102.42,102.42,1,skinport
Sticker | pronax (Foil) | Cluj-Napoca 2015,USD,21.8,21.8,21.8,21.8,1,skinport
Sticker | pronax (Foil) | Cologne 2015,USD,14.62,17.07,15.56,14.99,3,skinport
Sticker | Pros Don't Fake,USD,0.81,2.35,1.76,2.35,17,skinport
Sticker | Pure Malt (Foil),USD,0.61,15.4,3.03,2.17,31,skinport
Sticker | Purple Bombster,USD,0.34,5.59,3.88,4.88,53,skinport
Sticker | Purple Cyclawps,USD,0.32,6.15,3.19,4.07,46,skinport
Sticker | Purple Gnar,USD,0.94,5.39,5.14,5.39,57,skinport
Sticker | Purple Jaggyfish,USD,1.84,19.14,7.76,5.76,64,skinport
Sticker | Purrurists (Foil),USD,8.99,23.46,14.69,12.9,17,skinport
Sticker | Pushing Smokes (Glitter),USD,0.36,1.9,1.09,0.9,25,skinport
Sticker | pyth | Cologne 2016,USD,4.37,5.55,4.71,4.58,5,skinport
Sticker | pyth (Foil) | Cologne 2016,USD,33.78,33.78,33.78,33.78,1,skinport
Sticker | pyth (Foil) | MLG Columbus 2016,USD,17.99,34.08,24.01,19.97,3,skinport
Sticker | pyth | MLG Columbus 2016,USD,2.35,21.3,10.43,11.59,10,skinport
Sticker | qikert | Antwerp 2022,USD,0.02,0.25,0.06,0.04,109,skinport
Sticker | qikert | Berlin 2019,USD,0.12,3.71,1.9,1.11,25,skinport
Sticker | qikert | Budapest 2025,USD,0.04,0.04,0.04,0.04,4,skinport
Sticker | qikert (Champion) | Rio 2022,USD,0.02,0.4,0.05,0.04,348,skinport
Sticker | qikert (Foil) | Berlin 2019,USD,1.5,4.58,3.04,3.39,15,skinport
Sticker | qikert (Foil) | Boston 2018,USD,15.07,24.63,19.86,19.86,2,skinport
Sticker | qikert (Foil) | Katowice 2019,USD,6.54,7.03,6.86,7.03,3,skinport
Sticker | qikert (Glitter) | Antwerp 2022,USD,0.09,4.81,3.68,4.81,36,skinport
"Sticker | qikert (Glitter, Champion) | Rio 2022",USD,0.09,3.07,1.94,2.05,48,skinport
Sticker | qikert (Glitter) | Rio 2022,USD,3.46,8.28,4.73,4.68,17,skinport
Sticker | qikert (Gold) | Antwerp 2022,USD,3.46,11.11,5.08,3.66,5,skinport
Sticker | qikert (Gold) | Berlin 2019,USD,7.04,7.04,7.04,7.04,1,skinport
Sticker | qikert (Gold) | Budapest 2025,USD,8.41,9.75,9.08,9.08,2,skinport
"Sticker | qikert (Gold, Champion) | Rio 2022",USD,2.05,4.53,3.39,3.6,3,skinport
Sticker | qikert (Gold) | Rio 2022,USD,4.15,4.93,4.54,4.54,2,skinport
Sticker | Qikert (Gold) | Stockholm 2021,USD,3.99,5.84,5.35,5.59,5,skinport
Sticker | qikert (Holo) | Antwerp 2022,USD,2.24,9.21,3.95,3.98,33,skinport
"Sticker | qikert (Holo, Champion) | Rio 2022",USD,0.4,6.86,1.97,1.9,14,skinport
Sticker | Qikert (Holo) | Stockholm 2021,USD,1.64,4.28,3.63,3.99,16,skinport
Sticker | qikert | Katowice 2019,USD,1.33,6.84,2.38,1.75,15,skinport
Sticker | qikert | Rio 2022,USD,0.63,3.76,2.01,2.05,31,skinport
Sticker | Qikert | Stockholm 2021,USD,0.02,0.05,0.02,0.02,149,skinport
Sticker | Quantum Bellator Fire | Boston 2018,USD,1.31,4.46,2.52,2.39,46,skinport
Sticker | Quantum Bellator Fire (Foil) | Boston 2018,USD,34.02,93.06,43.9,36.37,11,skinport
Sticker | Quantum Bellator Fire (Holo) | Boston 2018,USD,16.91,77.45,32.14,29.34,10,skinport
Sticker | Queen Ava (Foil),USD,1.75,6.2,2.16,2.05,32,skinport
Sticker | Queenix | Copenhagen 2024,USD,0.02,0.04,0.02,0.02,250,skinport
Sticker | Queenix (Glitter) | Copenhagen 2024,USD,0.16,4.79,2.48,2.05,22,skinport
Sticker | Queenix (Gold) | Copenhagen 2024,USD,2.03,4.68,3.2,3.05,4,skinport
Sticker | Queenix (Holo) | Copenhagen 2024,USD,1.14,2.97,1.43,1.16,9,skinport
Sticker | Queen Of Pain,USD,1.65,15.63,5.62,2.96,9,skinport
Sticker | Quick Peek,USD,0.41,102414.4,3532.65,0.59,29,skinport
Sticker | r1nkle | Budapest 2025,USD,0.04,0.04,0.04,0.04,1,skinport
Sticker | r1nkle (Embroidered) | Budapest 2025,USD,0.04,0.04,0.04,0.04,1,skinport
Sticker | r3salt (Glitter) | Paris 2023,USD,0.04,4.26,2.72,3.1,111,skinport
Sticker | r3salt (Gold) | Paris 2023,USD,0.88,14.75,3.1,1.98,16,skinport
Sticker | r3salt (Holo) | Paris 2023,USD,1.5,6.4,2.56,1.63,5,skinport
Sticker | r3salt | Paris 2023,USD,0.02,0.07,0.04,0.02,515,skinport
Sticker | Rage,USD,5.14,9.22,7.65,8.13,8,skinport
Sticker | rain | Antwerp 2022,USD,0.02,0.04,0.02,0.02,5,skinport
Sticker | rain | Atlanta 2017,USD,29.32,29.32,29.32,29.32,1,skinport
Sticker | rain | Austin 2025,USD,0.19,0.47,0.34,0.35,7,skinport
Sticker | rain | Berlin 2019,USD,1.3,4.33,2.69,2.7,27,skinport
Sticker | rain | Boston 2018,USD,4.55,10.35,6.29,5.13,4,skinport
Sticker | Rainbow Route (Holo),USD,2.29,117.35,4.67,4.69,2113,skinport
Sticker | rain | Budapest 2025,USD,0.04,0.7,0.13,0.06,16,skinport
Sticker | rain (Champion) | Antwerp 2022,USD,0.02,0.18,0.08,0.11,297,skinport
Sticker | rain | Cluj-Napoca 2015,USD,10.08,18.53,14.14,13.8,8,skinport
Sticker | rain | Cologne 2015,USD,7.19,12.53,9.63,9.39,8,skinport
Sticker | rain | Copenhagen 2024,USD,0.02,0.07,0.04,0.04,51,skinport
Sticker | rain (Embroidered) | Budapest 2025,USD,1.09,1.09,1.09,1.09,1,skinport
Sticker | rain (Foil) | Austin 2025,USD,0.48,7.28,3.56,4.22,8,skinport
Sticker | rain (Foil) | Berlin 2019,USD,2.66,36.95,12.65,14.03,60,skinport
Sticker | rain (Foil) | Boston 2018,USD,43.02,58.66,48.89,46.93,7,skinport
Sticker | rain (Foil) | Cluj-Napoca 2015,USD,75.49,75.49,75.49,75.49,1,skinport
Sticker | rain (Foil) | Cologne 2015,USD,49.27,172.91,93.15,57.27,3,skinport
Sticker | rain (Foil) | Katowice 2019,USD,14.67,24.63,17.19,16.7,24,skinport
Sticker | rain (Foil) | London 2018,USD,16.94,26.71,23.77,25.09,5,skinport
Sticker | rain (Foil) | MLG Columbus 2016,USD,136.45,136.45,136.45,136.45,1,skinport
Sticker | rain (Glitter) | Antwerp 2022,USD,0.28,6.1,2.38,2.29,18,skinport
"Sticker | rain (Glitter, Champion) | Antwerp 2022",USD,0.09,7.52,4.21,6.41,119,skinport
Sticker | rain (Glitter) | Copenhagen 2024,USD,1.07,4.04,2.26,2.35,39,skinport
Sticker | rain (Glitter) | Paris 2023,USD,0.07,4.54,2.71,2.82,18,skinport
Sticker | rain (Glitter) | Rio 2022,USD,0.93,6.02,1.6,1.13,10,skinport
Sticker | rain (Glitter) | Shanghai 2024,USD,0.15,3.3,1.28,1.35,29,skinport
Sticker | rain (Gold) | Antwerp 2022,USD,24.14,93.88,57.29,55.56,4,skinport
Sticker | rain (Gold) | Austin 2025,USD,37.89,37.89,37.89,37.89,1,skinport
"Sticker | rain (Gold, Champion) | Antwerp 2022",USD,12.26,50.75,21.08,17.79,8,skinport
Sticker | rain (Gold) | Copenhagen 2024,USD,12.9,26.92,16.18,12.96,5,skinport
Sticker | rain (Gold) | Katowice 2019,USD,216.77,363.76,290.27,290.27,2,skinport
Sticker | rain (Gold) | Paris 2023,USD,6.22,18.13,13.01,12.96,7,skinport
Sticker | rain (Gold) | Rio 2022,USD,20.95,62.98,41.96,41.96,2,skinport
Sticker | rain (Gold) | Shanghai 2024,USD,14.93,31.0,20.09,17.73,6,skinport
Sticker | rain (Holo) | Antwerp 2022,USD,8.44,40.97,20.69,21.77,13,skinport
Sticker | rain (Holo) | Austin 2025,USD,4.69,4.69,4.69,4.69,1,skinport
"Sticker | rain (Holo, Champion) | Antwerp 2022",USD,1.61,16.12,6.14,5.09,45,skinport
Sticker | rain (Holo) | Copenhagen 2024,USD,2.57,10.58,5.63,4.79,17,skinport
Sticker | rain (Holo) | Paris 2023,USD,1.29,14.07,6.49,8.11,46,skinport
Sticker | rain (Holo) | Rio 2022,USD,3.46,3.46,3.46,3.46,3,skinport
Sticker | rain (Holo) | Shanghai 2024,USD,0.73,10.55,4.37,2.53,24,skinport
Sticker | rain | Katowice 2019,USD,1.33,15.51,8.23,6.51,7,skinport
Sticker | rain | Krakow 2017,USD,7.04,40.78,15.27,14.08,10,skinport
Sticker | rain | London 2018,USD,1.57,14.3,6.35,1.8,5,skinport
Sticker | rain | MLG Columbus 2016,USD,10.91,16.36,13.64,13.64,2,skinport
Sticker | rain | Paris 2023,USD,0.02,0.12,0.05,0.04,372,skinport
Sticker | rain | Rio 2022,USD,0.07,4.89,1.54,1.4,47,skinport
Sticker | rain | Shanghai 2024,USD,0.02,2.52,0.23,0.04,102,skinport
Sticker | rallen | Cologne 2015,USD,6.54,18.53,12.9,13.62,3,skinport
Sticker | rallen (Foil) | Cologne 2015,USD,17.59,17.59,17.59,17.59,2,skinport
Sticker | rallen (Glitter) | Paris 2023,USD,0.06,4.46,2.69,3.06,122,skinport
Sticker | rallen (Gold) | Paris 2023,USD,2.17,5.86,3.4,3.39,16,skinport
Sticker | rallen (Holo) | Paris 2023,USD,0.52,1.64,1.14,1.11,16,skinport
Sticker | rallen | Paris 2023,USD,0.02,0.06,0.02,0.02,652,skinport
Sticker | Ramz1kBO$$ | Berlin 2019,USD,1.23,5.17,2.08,1.31,10,skinport
Sticker | Ramz1kBO$$ (Foil) | Berlin 2019,USD,4.55,19.75,10.7,9.35,10,skinport
Sticker | Raptors,USD,0.75,1.46,1.31,1.46,5,skinport
Sticker | Rare Atom | Budapest 2025,USD,0.04,0.16,0.09,0.08,15,skinport
Sticker | Rare Atom (Embroidered) | Budapest 2025,USD,0.15,0.74,0.48,0.6,14,skinport
Sticker | Rare Atom (Glitter) | Shanghai 2024,USD,2.31,6.02,3.94,4.69,41,skinport
Sticker | Rare Atom (Gold) | Budapest 2025,USD,2.45,26.12,6.71,3.41,7,skinport
Sticker | Rare Atom (Gold) | Shanghai 2024,USD,9.66,44.64,20.72,20.45,10,skinport
Sticker | Rare Atom (Holo) | Budapest 2025,USD,6.74,17.94,10.75,10.09,10,skinport
Sticker | Rare Atom (Holo) | Shanghai 2024,USD,21.18,119.99,66.61,48.02,49,skinport
Sticker | Rare Atom | Shanghai 2024,USD,0.12,6.45,0.68,0.16,489,skinport
Sticker | Rat Pack,USD,0.15,10.56,5.89,5.13,21,skinport
Sticker | Ready For Battle,USD,0.09,5.1,1.36,0.35,24,skinport
Sticker | Ready For Battle (Holo),USD,0.41,10.81,5.59,4.62,6,skinport
Sticker | Reason Gaming (Holo) | Katowice 2014,USD,82175.78,82175.78,82175.78,82175.78,1,skinport
Sticker | reck | Austin 2025,USD,0.02,0.18,0.09,0.04,57,skinport
Sticker | reck (Foil) | Austin 2025,USD,0.34,0.76,0.52,0.53,5,skinport
Sticker | reck (Holo) | Austin 2025,USD,0.53,1.55,0.81,0.53,5,skinport
Sticker | RED Canids | Budapest 2025,USD,0.04,0.09,0.04,0.04,51,skinport
Sticker | RED Canids (Embroidered) | Budapest 2025,USD,0.07,0.42,0.19,0.07,3,skinport
Sticker | RED Canids (Gold) | Budapest 2025,USD,2.31,2.31,2.31,2.31,1,skinport
Sticker | RED Canids (Holo) | Budapest 2025,USD,7.02,23.53,13.24,10.7,18,skinport
Sticker | Red Cyclawps,USD,0.45,4.07,2.19,2.76,41,skinport
Sticker | Red Shades (Foil),USD,2.36,117.35,5.59,4.68,247,skinport
Sticker | Red Shark Shooter,USD,0.92,4.99,3.26,4.17,22,skinport
Sticker | refrezh | Antwerp 2022,USD,0.02,4.1,0.05,0.04,233,skinport
Sticker | refrezh (Glitter) | Antwerp 2022,USD,0.18,4.6,2.61,3.06,21,skinport
Sticker | refrezh (Glitter) | Rio 2022,USD,0.09,4.76,1.31,1.11,32,skinport
Sticker | refrezh (Gold) | Antwerp 2022,USD,2.28,4.1,3.4,3.16,7,skinport
Sticker | refrezh (Gold) | Rio 2022,USD,3.52,12.15,7.11,7.16,9,skinport
Sticker | refrezh (Gold) | Stockholm 2021,USD,3.04,12.46,5.83,5.87,12,skinport
Sticker | refrezh (Holo) | Antwerp 2022,USD,1.23,2.51,1.42,1.23,14,skinport
Sticker | refrezh (Holo) | Rio 2022,USD,0.94,3.51,2.29,2.35,12,skinport
Sticker | refrezh (Holo) | Stockholm 2021,USD,0.35,4.75,1.21,1.23,52,skinport
Sticker | refrezh | Rio 2022,USD,0.89,5.16,1.71,1.11,52,skinport
Sticker | refrezh | Stockholm 2021,USD,0.02,1.23,0.04,0.04,187,skinport
Sticker | regali | Austin 2025,USD,0.04,2.39,0.12,0.04,35,skinport
Sticker | regali | Budapest 2025,USD,0.04,0.04,0.04,0.04,9,skinport
Sticker | regali (Embroidered) | Budapest 2025,USD,0.2,0.2,0.2,0.2,1,skinport
Sticker | regali (Foil) | Austin 2025,USD,0.7,0.7,0.7,0.7,1,skinport
Sticker | regali (Holo) | Austin 2025,USD,0.52,10.9,2.24,0.56,7,skinport
Sticker | Rekt (Holo),USD,3.94,21.39,17.13,19.54,14,skinport
Sticker | reltuC | Cluj-Napoca 2015,USD,8.17,8.17,8.17,8.17,1,skinport
Sticker | reltuC | Cologne 2015,USD,9.77,110.83,43.47,9.79,3,skinport
Sticker | reltuC | Cologne 2016,USD,16.33,46.08,25.62,20.03,4,skinport
Sticker | reltuC (Foil) | Cologne 2015,USD,38.72,103.26,68.18,65.36,4,skinport
Sticker | reltuC (Foil) | Cologne 2016,USD,43.82,201.84,116.84,117.35,5,skinport
Sticker | reltuC | MLG Columbus 2016,USD,3.57,9.21,5.53,3.8,3,skinport
Sticker | Renegades | 2020 RMR,USD,0.02,31.78,0.22,0.04,1333,skinport
Sticker | Renegades | Antwerp 2022,USD,0.02,1.46,0.65,0.97,625,skinport
Sticker | Renegades | Berlin 2019,USD,0.67,2.22,1.11,1.15,26,skinport
Sticker | Renegades | Boston 2018,USD,1.55,15.83,4.52,2.79,20,skinport
Sticker | Renegades | Cologne 2015,USD,2.12,10.33,4.19,4.1,109,skinport
Sticker | Renegades (Foil) | 2020 RMR,USD,0.57,9.38,3.23,3.51,49,skinport
Sticker | Renegades (Foil) | Berlin 2019,USD,8.38,14.62,10.75,10.47,11,skinport
Sticker | Renegades (Foil) | Boston 2018,USD,34.09,41.06,37.57,37.57,2,skinport
Sticker | Renegades (Foil) | Cologne 2015,USD,14.93,37.55,17.38,15.08,32,skinport
Sticker | Renegades (Foil) | Katowice 2019,USD,8.28,12.9,11.18,12.9,7,skinport
Sticker | Renegades (Foil) | London 2018,USD,10.56,23.38,19.1,23.38,3,skinport
Sticker | Renegades (Foil) | Stockholm 2021,USD,1.47,11.72,5.48,5.27,37,skinport
Sticker | Renegades (Glitter) | Antwerp 2022,USD,0.12,7.69,4.42,2.34,116,skinport
Sticker | Renegades (Gold) | 2020 RMR,USD,1.9,29.34,9.79,5.87,9,skinport
Sticker | Renegades (Gold) | Antwerp 2022,USD,2.72,10.46,4.83,3.4,12,skinport
Sticker | Renegades (Gold) | Stockholm 2021,USD,5.25,11.73,6.97,7.55,19,skinport
Sticker | Renegades (Holo) | 2020 RMR,USD,0.5,5.81,1.75,1.29,114,skinport
Sticker | Renegades (Holo) | Antwerp 2022,USD,9.24,83.02,53.31,71.69,55,skinport
Sticker | Renegades (Holo) | Berlin 2019,USD,0.53,25.51,3.44,2.82,59,skinport
Sticker | Renegades (Holo) | Boston 2018,USD,15.95,18.76,17.23,16.36,12,skinport
Sticker | Renegades (Holo) | Katowice 2019,USD,3.84,21.67,8.95,8.16,111,skinport
Sticker | Renegades (Holo) | London 2018,USD,6.2,10.9,7.98,7.38,8,skinport
Sticker | Renegades (Holo) | Stockholm 2021,USD,6.85,271.42,85.25,99.73,318,skinport
Sticker | Renegades | Katowice 2019,USD,1.75,3.51,3.4,3.51,17,skinport
Sticker | Renegades | London 2018,USD,0.68,7.57,2.8,2.22,27,skinport
Sticker | Renegades | Stockholm 2021,USD,0.02,0.42,0.14,0.08,24,skinport
Sticker | Repulsor,USD,0.16,8.18,3.85,3.58,36,skinport
Sticker | Retake Expert,USD,0.21,6.1,2.1,1.82,14,skinport
Sticker | Retake Expert (Holo),USD,4.6,15.94,10.29,10.47,9,skinport
Sticker | Retro Leet,USD,0.06,2.51,0.34,0.11,75,skinport
Sticker | Retro Zeus,USD,0.04,0.18,0.06,0.04,691,skinport
Sticker | REZ | Antwerp 2022,USD,0.02,0.11,0.04,0.04,266,skinport
Sticker | REZ | Berlin 2019,USD,0.49,5.77,1.78,1.4,49,skinport
Sticker | REZ | Budapest 2025,USD,0.04,0.05,0.04,0.04,5,skinport
Sticker | REZ (Embroidered) | Budapest 2025,USD,0.04,0.08,0.06,0.06,2,skinport
Sticker | REZ (Foil) | Berlin 2019,USD,0.84,9.81,3.98,3.22,11,skinport
Sticker | REZ (Foil) | Katowice 2019,USD,9.96,88.01,29.49,23.47,11,skinport
Sticker | REZ (Foil) | London 2018,USD,11.72,11.72,11.72,11.72,2,skinport
Sticker | REZ (Glitter) | Antwerp 2022,USD,0.04,4.38,3.03,3.86,16,skinport
Sticker | REZ (Glitter) | Paris 2023,USD,0.04,4.58,1.34,0.18,56,skinport
Sticker | REZ (Glitter) | Rio 2022,USD,1.0,5.1,1.88,1.16,14,skinport
Sticker | REZ (Gold) | Antwerp 2022,USD,2.7,11.09,4.71,3.49,10,skinport
Sticker | REZ (Gold) | Budapest 2025,USD,35.2,35.2,35.2,35.2,1,skinport
Sticker | REZ (Gold) | Paris 2023,USD,0.97,3.17,1.87,1.65,4,skinport
